,loc_id,latitude,longitude,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
10,10,3.0,38.0,2.573699682099064,2.084389174642657,4.319989809284846,2.214275418606719,2.624906890260469,2.286606632818126,2.7898494437638064,3.473119109625553,5.187871845183969,4.899590621475397,9.378245344711111,11.53841537915762,14.081362804092063,16.440835405373015,19.90554595472222,17.834350254784127,19.41696354001587,12.20648574584127,9.224155565361269,5.893058086666667,3.090826369626508,1.664597827105239,1.6129155664460313,0.7284572078309536,0.9569927017755555,0.5674175801090476,0.7989219161934948,0.6240349509858726,0.7737756720314265,1.196185316601903,1.1474768702117442,0.9744947948647606,0.4736748472523794,0.3062691854182545,0.5659277344179349,0.559905161882064,0.48067662411238093,0.42586907958730347,0.8779378215641286,1.6645940915300002,6.809965433183492,8.979993506293015,11.496748595434285,13.591085853390476,16.235983379464287,12.626129079042856,13.98284993633127,10.028121464215873,8.408710812103175,7.523572441429843,4.138088318350794,4.1402213798717495,8.288620115163637
11,11,3.0,38.5,2.6104766254735954,1.9623333878598448,3.761628547592345,2.0913411266460935,2.307009126181563,1.95531271787625,2.5634408180626953,3.0017565604598393,5.343723938966828,5.015519133721746,9.182666872801589,12.182194792154762,15.731454005197937,19.45770282061587,24.182854620698414,22.649616324055557,23.547780016301587,15.825506147507935,11.356732930230159,7.960666743026826,4.912814388336032,2.7297354035760324,1.8317592063111119,0.9884799800206356,1.1631180859909516,0.8876998427436511,0.902894357475875,0.7338239186900004,0.7955499903007925,1.218131026406189,0.9918328701166653,1.0965166179457138,0.6833495022709511,0.5897953637093677,0.7853285684677775,0.9483859983307943,0.8755935663452387,0.9727521731727005,1.7476938150973023,2.9756042751652387,10.138790959897142,13.31757255480746,16.443951876954447,18.629395320825395,20.5709930161627,15.93571653235238,16.297903843549683,11.635023572928572,9.40677740546762,7.651122203863175,4.385552692212698,3.9550082893036542,7.289313434727273
12,12,3.0,39.0,2.510083977839221,1.838100160020157,3.639028032272034,2.1286547146878125,2.171178462013908,1.916959786990781,2.5960453405768225,2.68692205624333,5.633343503703493,5.2825926717774605,9.959017216688572,13.54531738130492,18.54469830228,23.425310994263494,30.08112995833016,28.51501509281746,29.115740944571428,20.66258858573016,14.619471594546985,10.963363765279365,7.4106345796852375,4.216386793245873,2.2677309375904757,1.5655789926519044,1.7372613661446032,1.5519620866414285,1.2933148198460331,1.1938678415715882,1.1497668613696814,1.4405090973623806,1.1827808696966657,1.512451266134445,1.2248225648526994,1.1474353108071458,1.2371194007203175,1.6298471387252391,1.5900777497393657,1.7769758981257155,2.8956650242285713,4.524256163048096,13.221641065428095,17.805473507230158,21.680227632512697,23.868614684863495,25.61369572402222,19.72180468535238,19.0217292312973,13.204984680098413,10.390173752680953,8.183827361655398,4.465324813616191,3.9938978439281,6.642696274577273
13,13,3.0,39.5,2.3632602682832835,1.7371352900410946,3.352618709099846,2.111668070557656,2.0243150742862515,1.7720845738906246,2.5095700809625363,2.3619659721630124,5.455068152872858,5.323251018902063,9.972861497913017,13.840812573800159,20.490105079974605,25.65591173906286,34.54449044020318,32.93516985149048,34.38151781084127,26.067223423309525,18.709811499404765,14.532291264325398,10.613615673942856,6.032294415530635,3.2118423058411105,2.6423539211947613,2.805841899964286,2.739885809986985,2.107906725956984,2.191751346394445,1.9677280740780942,2.1968285228901583,1.973045239828412,2.472761695756509,2.1566435963888897,2.005622928928414,2.0108422707626983,2.558472027290794,2.5644796068457136,2.756819156258572,4.183408696548096,6.176373353669366,15.558411321933333,21.27699179615714,26.20236334557619,28.23050090104762,29.59563638298413,22.199247693563493,20.399676277969366,13.695568990885715,10.763676610724922,8.32286669358,4.240459386634763,3.8328202437468297,5.695808187950001
14,14,3.0,40.0,1.8433316033037528,1.374668617792814,2.4786552878287527,1.6116860103126573,1.441416275869377,1.2237694491310929,1.8935385132361868,1.735328967109521,4.401559994462541,4.406485802202539,8.165923603467144,11.090862142833176,17.636829107605394,22.55422139941111,30.945677859450793,29.28374475161746,30.83225761274603,23.491469313777777,16.838988086804765,13.127158225842857,9.98611453722111,5.678535525419364,3.087677569213333,2.8382282390449207,2.9818276074919052,2.9957642627726995,2.470919053347143,2.6123121187115874,2.320724876369365,2.5235888892357137,2.297181290612063,2.8107149642584135,2.3704979874976195,2.1242369363136517,2.0179663715349196,2.343987115539524,2.352406310800635,2.4613307911573026,3.598723211725238,5.336916192734762,13.535995794541268,19.08546219802492,23.950817991706348,26.048267552920635,27.813820166995235,20.763263773450316,18.609061875873333,12.366901077257141,9.572771619204127,6.967928939920477,3.351929347117144,3.052550430171116,3.695832490201818
15,15,3.0,40.5,1.5907964844460962,1.1575249593643762,1.8085979066225026,1.2934367857210947,1.2458507483226582,0.8732020829546866,1.6198058319076156,1.382414085914759,3.87146487480889,3.8629852730957137,7.506711268742222,9.722976088144286,15.911463850257144,21.66469961159048,29.702820271049205,28.387648439766668,29.475046443173493,21.951205706523808,15.407109548630158,11.31954674032857,8.83821970565635,4.950295081487935,2.700916832152539,2.495210602776509,2.640815513547302,2.683909858839207,2.337721538209048,2.4858568740553966,2.2268235668177776,2.3659458597917458,2.2508898459890467,2.529944586346508,2.148462431387302,1.8200360258252397,1.7202421359255546,1.8568662021071431,1.82282168466254,1.942083456981271,2.8060680669284133,4.531032962204603,11.91166394759238,18.360984983216984,22.930805152198413,26.495009908592063,28.75695130293651,21.169607026312697,18.854470003655713,12.17044376681365,9.46882948897603,6.527341632556827,3.0112771286003186,2.5920169654831797,2.8336784213727277
16,16,3.0,41.0,1.3103435083168773,1.0015601031131256,1.4955176784842215,1.2058170226289069,1.1336541599434402,0.7053403899418756,1.3379913135496804,1.1201817990052352,3.628256212045716,3.4680277599079354,7.43335252163016,9.347471744840478,15.802789984633492,21.628528835219683,30.788263107244443,28.245882994331748,29.403948661778255,19.964745812301587,14.000546374359207,9.927361677809207,7.8263265719138095,3.949064495560634,2.2790785969471425,2.144695936323334,2.1407480240330163,2.3138238189677787,2.100967411102699,2.1579949662168256,1.949441840495872,2.015029651744762,1.951515469810952,2.226690283944762,1.7825520638771428,1.3490185358936515,1.3796448832480948,1.5160443781414288,1.514743535571429,1.6139267255201606,2.4471887952885716,4.413988507941587,12.375647738221906,20.373113807092064,25.30487806572381,29.35851283037619,31.012132866253967,22.80868321592016,19.60015582296508,12.287863047173968,9.505150963041906,6.231412282430637,2.711534285840795,2.3292879757960367,1.7931531256036364
17,17,3.0,41.5,1.200133776865158,0.9877008830020317,1.3519319370718772,1.2304192781771877,1.126016476999221,0.6067192511551556,1.262724850470949,0.8875438157958705,3.4126461859944466,3.318704078835872,7.018515901976032,9.276912714939842,15.55598062477635,21.679947461072224,33.42831877277238,32.463268255251585,35.340546230171434,24.514689924253968,17.40463180784762,11.968084494806826,9.359122840524286,4.737102142282064,2.6478521038369838,2.525092290343969,2.4076359760614285,2.667836832677302,2.4227549408012696,2.489336457970635,2.2636106536087297,2.236016823694445,2.0488874074412697,2.400299781968889,1.981787052069207,1.348869370396985,1.4303947483773007,1.6204871794577778,1.556185051166032,1.7756476646628576,2.751093436601746,4.738271113740159,13.233136720655715,23.20435164752857,28.93266919577778,33.202463501888886,33.95475505131746,24.690679895593174,21.131640117438096,13.390761722837619,10.422755623180795,6.329884902164287,2.658758190723811,2.172389027520958,1.6156926806881826
18,18,3.0,42.0,0.7795843857176578,0.6265549848726564,0.8642472106543775,0.7669884113110943,0.766652538012033,0.32701804258640516,0.8276771693376148,0.5068156747914248,2.2215279630374622,2.376347113723967,4.552091462282064,6.439521126587302,10.934041435666668,15.130103586275238,24.296980867640478,24.30222500768254,28.186988289536508,18.157369471968252,13.472286572087778,9.07472886467254,7.106336166759206,3.6148182697053963,2.065843228794127,2.026310032373969,1.8820846088761904,2.046320420362858,1.8874151364385714,1.9355689734442856,1.8015331300746027,1.6979672944538093,1.6074701274590482,1.819297315709524,1.5819943262046037,1.0417238725125406,1.1567584419325383,1.376192492869842,1.3262609354107933,1.535670225881429,2.130181274503968,3.469471406473174,9.279269206253336,17.313627180365078,21.676711019603175,25.22993813987143,25.125807011614288,17.77197140901016,15.675124409218096,9.911481655546032,7.271244607894287,4.289768308847938,1.7377349468334948,1.4201180503771473,0.9089874746836376
19,19,3.0,42.5,0.8484821072142184,0.5609079468545318,0.820463445348283,0.7047023071735938,0.6999660840257835,0.27023965012624857,0.6569635220634887,0.48072018357206037,2.0916166817474613,2.4056136925039673,4.30666649459762,6.547592875174604,11.305326592578416,14.88761936247857,24.724949166064444,25.018083561466668,29.24240240480714,17.66410326073016,13.638871588014284,8.954858346414285,7.2443952234587305,3.8430466749619043,2.2131495026041272,2.1147572218000006,1.9174386119115874,2.0171536043880955,1.8542884501799997,1.8799835375130158,1.6651813817409526,1.4918804000252384,1.5197917360439683,1.6490487976363501,1.3990283650479372,1.0364806671041282,1.1877137744096822,1.5809038059209526,1.4518837342763489,1.670381053036508,2.4110453822784126,3.7412758709592064,9.941970735818254,19.773229033968253,24.601900487838094,28.304485647992063,29.17442366493762,20.01239788536619,18.132658121773332,10.817960221832857,8.22824255618016,4.556935090399367,1.7962179929065105,1.55024057203921,0.9348435220527265
20,20,3.0,43.0,1.1088780417526556,0.6773729675568757,0.9821944741326581,0.8282934515553136,0.7540598638203143,0.3429110371048421,0.6294441647569807,0.5710125867558701,2.264882126852858,2.699993150049363,4.857373747340636,7.701598256281112,13.337776170866984,17.388075848265714,30.055458759071428,31.85319382503889,38.44709705706031,24.64090362920635,18.98517054038889,13.188266360109523,10.757953308614287,6.021010179006349,3.645280035080159,3.4542654779606354,3.2946972665238095,3.3796931740404768,3.04288621929127,3.220299670549206,2.615300694340635,2.2544157774399998,2.415784817518096,2.5191388886025403,2.106143434761429,1.7030516181182542,1.896092084596349,2.4668358212612698,2.1996499912774605,2.518909489189048,3.868342214922857,5.479359891476031,14.063309611987302,28.75769029552921,34.773349772100005,38.656689299022226,39.3490494839027,26.690822298109524,23.33328443287984,13.127264804723968,10.867714256493016,5.632648345719685,2.154269600343971,1.9517256101354004,1.3639321905763628
21,21,3.0,43.5,1.0592750005862497,0.6888938779843756,0.8873221591648448,0.7333623220284391,0.6574959390454707,0.35064952766890545,0.5166515131080919,0.5199646186026975,1.8634882011868261,2.442287676211744,4.362354981065556,7.030756963527143,11.953518264786506,16.297063175656987,29.0251689743127,33.47544542868889,42.617819120369845,30.291766715698415,23.52098253909365,17.44122329321349,13.70058153582857,8.01093753197619,5.013630578611111,4.697181102832223,4.686753133771905,4.690272418031111,4.21179595326508,4.557693446496667,3.6318177001787304,3.173595333781587,3.417976908885397,3.515112418357778,2.966788334250317,2.4761114189619047,2.7667918361530157,3.5399055716742853,3.022084045863968,3.4434889057904763,5.206170296540635,7.006421234135397,16.118500882155555,32.407629640579366,38.00310832853651,40.90518785472698,38.67049892742064,26.088071774828574,21.861749860355555,11.950030605314284,10.64425509361762,5.1944472865474625,1.9415881666022254,1.746467326193019,1.3249953780736332
22,22,3.0,44.0,0.8406672496282813,0.6143145039778135,0.6507144831076572,0.5533961104003143,0.5005525929187512,0.307573266605936,0.383145465476822,0.3968270115349196,1.3603973744061912,1.9778521668071403,3.351013418830635,5.2662112092176185,8.676506476972381,12.80199234953492,22.581385456506347,28.84050411712381,38.23728900023809,29.858826238444443,23.821389239020636,18.332158725626986,13.28183052168254,8.189902765368254,5.043389235842858,4.678132483374604,4.7764812714171425,4.703986661657143,4.2099408517552375,4.589410488090635,3.7036727136923813,3.4119262718238095,3.6269314324698416,3.728307493013016,3.1731506716847617,2.7963178270474605,3.173750648968254,4.123872893792222,3.384705138997778,3.7425318929739686,5.3896406112560316,7.3209470983893645,14.753378885666665,28.678337258926984,33.382315152412694,34.32220761426984,29.862975109874125,20.428890042496192,16.74361953219492,9.138776883448253,8.719062235494286,4.057677707363811,1.5080941797265117,1.3552904305431783,0.8381581813845429
23,23,3.0,44.5,0.9889151898428137,0.7402638593837508,0.7326161648226585,0.6602948374251579,0.5510434794278133,0.3758964688884354,0.4645100904366636,0.49653451946222055,1.4665563184580976,2.2141366143195227,3.4972138435495244,5.131783538503968,8.476959528169207,11.945070942650794,20.31535074227873,26.860080714750794,34.47975155477778,28.39961679668254,22.587742589617935,17.13189942259048,11.872666340442857,7.736977816288889,4.566072232033333,4.301052987579364,4.315953106157143,4.1964655997571425,3.796490001252381,4.209259488825397,3.35852273348254,3.2353721922738097,3.3237786585285716,3.5208080805857143,3.0645978791873016,2.7940557034731746,3.145487231922857,4.223492875190476,3.3571421718523813,3.6785200140322223,5.298401873292064,7.52672081581635,14.44560997831746,26.039744784666667,30.04330411420635,29.799837017444442,26.445264534895237,18.846668073121428,15.68598259533111,8.86421954275381,9.399242125439843,5.141382118810318,1.7625425202666702,1.6513070293455594,1.0235586143899986
24,24,3.0,45.0,1.175296330868439,0.8235711124721883,0.8632516172023452,0.7043805317281269,0.5793888762753129,0.46228457714077936,0.4639984556771402,0.5459421544219037,1.4046566344220652,2.243231934495396,3.4047478784469845,4.347240543149524,6.849172103214762,9.806426217213492,16.777104360649208,23.5009821673,30.1975804184127,27.777450985222224,22.123666885198414,16.44674007752381,10.985231485411111,7.0833993424666675,4.3002418648317455,3.9368656244841267,3.8169000989433335,3.6241608527015874,3.200710608211111,3.6588435622603175,2.9116979265269842,2.828014223754762,2.828253480939683,3.1456641742063494,2.767901761253968,2.4481589288244447,2.9683625089666665,4.103809379128571,3.1901753147634917,3.5973599449492064,5.397246550184128,7.628606337136508,15.038239006142856,23.691521218079362,28.533313300841268,26.941554580746033,24.55733314971429,17.73137475215651,15.487594210359523,9.127774864283332,9.903065567982381,5.750780137574287,1.8862524502631781,1.8780373230425436,1.3494090754290897
25,25,3.0,45.5,2.243254540000938,1.457570730166719,1.516648843476251,1.3049203051567204,0.9497185380921873,0.8882123415704671,0.877670783546188,0.9486181460941256,2.1678113519592097,3.403450411634285,5.091436201178096,6.199648024580952,8.933918677764446,11.687745024872223,18.84714459888889,25.690894747738096,32.67252590956031,32.58987422698413,27.99544189130159,21.6069383998873,16.145511393444444,10.620616012592858,6.170800598385238,5.099213612712698,4.945297986649207,4.29570316322381,3.797472008026984,4.400758672070635,3.4343644023106346,3.2637193288190476,3.218964641596825,3.854813949887778,3.370403334165079,3.012850531688889,3.8729339048179363,5.013613954557142,4.151686575351746,4.991011846631746,7.534971203247619,10.362999824895715,18.770155376465077,27.875739716825397,33.31342582161905,31.384256028349206,29.53094058776032,21.852057277939526,20.42841815109206,12.736740637474602,13.846457123460318,9.669638328230636,3.392794060455082,3.2055779662700035,2.5465029777227275
26,26,3.0,46.0,2.3842904391100013,1.6341400816746876,1.5980777230253125,1.1126670880510947,0.9747289220487505,0.7573912546356243,0.8696714814836496,1.0119810690342843,1.9403212125707936,3.057015510114761,4.195138036539207,5.298137849895714,7.160932605351429,9.948217911487937,16.006755792642856,22.845664215503174,31.06897921115873,31.114159650682538,25.64812735393651,19.600143346206348,13.3605004486873,9.74156597680635,6.468462495801587,6.1287481352317466,6.295547386369841,5.781656469238095,5.401226353238095,6.146962731453969,5.119198962420635,4.912190087063492,4.624899092214285,5.217670575904762,4.440842247039682,4.036379367112699,4.434193218184127,5.3211404985238095,4.291114810150794,4.626273691071429,5.8678522967777775,7.674192489596825,14.521679535650794,22.604460244571428,27.57705764006349,27.08318741305556,25.09690855999365,20.055259444025396,18.509506977765394,12.511144349357302,12.923141777165396,8.373525745100636,3.260635419776827,3.3202719816177786,2.226623531839091
27,27,3.0,46.5,3.144390253882345,1.8833680225320313,1.8507528231564063,1.2805472148770318,1.1288798529039061,0.8773375933498432,0.9495986010274595,1.2336390110317452,2.214077612986825,3.449937879887936,4.480100555263333,4.922270204780952,6.045691726123175,7.814279274238095,11.888499948032857,17.08734158862143,24.178751396555555,25.06092109533333,21.550118546233332,17.63577079733492,11.860430673920636,9.822697328601588,7.349724949609524,7.475113385346032,7.955949443111112,7.924711957380953,7.378912897238095,8.468562025239681,7.654680665920635,7.257378689269841,6.744265623968254,7.300457529388889,5.8859314121587305,5.414640633968254,5.329189367396826,6.131048278095238,4.869549357698412,4.872374939666667,4.986142061774603,5.681450970896826,9.667264882396825,13.452330149761904,15.334761466095237,16.32132585597619,16.370759899684128,15.469577428547618,16.727083811856826,13.548685233960793,13.504110528185397,9.132343290106666,4.126846025266509,3.7516267865439685,1.9784385783272713
28,28,3.0,47.0,5.743434813106876,3.406146812356095,3.1045400603251565,2.192715191728751,1.8161779150534374,1.38278335736625,1.4424822907936503,1.7023083653358726,2.896298175564126,4.271993574866031,5.154542496458729,5.319314219892381,6.040687421673651,7.41877896350492,10.424454598883493,14.934079607874605,21.76480762501905,23.776402862042858,22.005315257377777,19.13347866637778,13.121294222063492,10.736370696931747,8.11303220442857,7.953820013476191,8.45988360922222,8.712351454746031,7.9331888467619045,9.20714434863492,8.454257758301587,7.919474802888889,7.462439970598413,7.840181625587301,6.172117276968254,5.7160488207936515,5.511054348634921,6.160869870222222,4.872293033466667,4.733504545850794,4.473531718777778,5.019796813580952,7.781681947936509,10.058863678896826,11.117623283090476,12.704511438913809,13.642330112438572,15.179695445501904,17.963267286698095,16.327810437476984,16.551927268248253,12.393993956532858,6.70869045669746,5.748189972115873,3.1671560397309078
29,29,3.0,47.5,8.809456130703126,5.440110998885937,4.805843576238125,3.4500998984193756,2.7732997492645315,2.1062018693403126,2.206920007704761,2.371374680793809,3.820528760647142,5.417566625045239,6.090093980815239,6.251286242035079,6.66595688428238,7.882831913434127,10.513647497769684,14.707757247789841,22.018558978398413,25.50417336962857,25.18153625667778,22.951474038565078,16.45129886879365,13.347632497192064,10.165363275504761,9.528503889628572,10.21784250963492,10.539824983539683,9.546231248666667,11.03729709063492,10.120098470571428,9.362879474571429,8.948750264380951,9.18984997784127,7.236109537253968,6.7338729936507935,6.411201049115872,6.807197275142857,5.471091709879365,5.173054588809523,4.630698892142857,5.19450489788254,7.493067473777778,9.29435991527889,10.71900462915016,12.478476016988889,13.508077813284286,16.823419819535715,20.02762054421508,19.34144209296254,20.061173537137144,16.110454291024602,9.875353307064762,8.390663661661112,4.988546586924542
