,loc_id,latitude,longitude,0,1,2,3,4,5,6,7,8,9,10,11
25,25,3.0,45.5,1.6320937621951772,0.9158191406294909,4.809406587352771,19.52100551087278,24.831378263878037,6.265388871282417,3.7505514550079284,3.4702312151655756,4.735298787137371,21.491119809027964,24.6827355546897,8.796128601068926
26,26,3.0,46.0,1.6695203923554935,0.9026582787192572,4.028938737055791,17.390967516749853,22.752949532603928,6.822848238209666,5.4111093528289285,4.65184583441259,4.697152237355556,17.212338721734284,21.747845612389554,8.275517797070394
27,27,3.0,46.5,2.0001602940403522,1.0452327952342573,3.995334454534388,13.333672903160444,19.244304468111785,7.941292708831226,7.720714581121785,6.3628426056456835,5.179748895143704,10.621261766169644,15.811784143823976,9.069821751104733
28,28,3.0,47.0,3.5269609194938036,1.581379659421953,4.5696039408038125,11.952893770665446,19.61160987596,8.593227868157992,8.43016787887857,6.79598372775072,5.146059846292593,8.259842740717142,14.726833944974722,11.932108132132544
29,29,3.0,47.5,5.504782660700176,2.3555495394121873,5.522297695450288,12.112909366591111,22.51140859099786,10.535651750120818,10.084149808017857,7.989408835946043,5.728808017741852,8.009792368550107,15.673661328938845,15.277713435048817
30,30,3.0,48.0,6.80991541585257,3.025872746844883,6.289834469851223,12.267089810641224,23.65211830029286,11.50602857346803,10.603766747942858,8.452498251726619,6.000165600252222,8.03974767348225,16.10408972602602,17.179042760790356
31,31,3.5,33.0,3.364418319216129,6.137721091470625,15.928970935420647,33.314551205458,42.545320643470646,35.20868603423614,36.019637344794646,37.12972607159641,31.913550564435443,34.62504368892553,26.100982554529182,7.449535461142726
32,32,3.5,33.5,5.034771935135636,7.937849810178594,18.710260170584856,35.899405827376775,49.002782856840355,42.77923989821822,44.95040633820179,39.65635816627698,28.476439872073,29.168911775798716,24.013395082094572,9.803760157546524
33,33,3.5,34.0,4.805943764316587,7.1583825965739845,16.32206941619097,30.086913143457778,41.46828820399965,36.783699930297765,42.38826005304929,34.54512616003165,21.198572403908482,21.011425847072427,19.240054331836323,9.12374662159258
34,34,3.5,34.5,2.6885048336513044,3.616601463727578,8.974232929749604,17.291281353592037,20.677185222215073,15.130119940638775,19.95865078128768,14.998366921661727,8.00353937444452,10.188290170439107,12.339641034500707,5.4426405816276
35,35,3.5,35.0,2.7622799157754945,3.1834440379894136,8.454922255269855,16.328321982749927,16.402205162426927,9.311898040831895,11.541242070520463,7.797624073884352,3.612204776585369,7.335814368552214,12.287270715452118,5.560756638217349
36,36,3.5,35.5,2.6603186796570433,2.999806580112929,8.280905237982266,15.537550188084222,13.653327561268249,6.052563903242006,6.872025044301783,5.111158284170069,2.243582307694109,4.944503425268821,10.782394369272826,5.415297274523944
37,37,3.5,36.0,3.150142272793451,3.7107216681021082,9.544631060786761,19.339280840983964,17.70897703737257,6.151677811441001,6.3776386965476055,4.285175570333126,2.0956495581866634,4.845111798006035,12.53986716973052,6.611787994599679
38,38,3.5,36.5,3.079776071179966,3.435817547632772,8.52745957228813,13.355105384644075,10.47982242219468,4.156867596027842,4.701698383123962,3.3435973011735585,1.6818346948710348,3.3773780324030716,7.969528699396989,5.600975311898819
39,39,3.5,37.0,2.133043307105072,2.358400570312303,6.263440751647914,9.951317782927926,6.365854180311928,2.1219759388132706,2.4822672482766777,1.8725528365562567,0.8626695245337392,3.1316592438980004,6.336282364579219,3.851190170758353
40,40,3.5,37.5,2.765642009466938,2.963565084056835,8.85273670058662,14.842325409128296,7.097648125532107,1.3433497859318586,1.3472223176108928,1.099982353568272,0.5097384933387037,4.960788413067536,10.313775316182046,5.571577371989356
41,41,3.5,38.0,3.039383584520178,3.2707160887715223,11.284012611751942,23.157254275834074,12.580102042299893,2.2253875365424536,1.5360656538406785,1.3296315748331295,1.0801509917567043,10.479469126880321,17.003541702728253,7.053906102703084
42,42,3.5,38.5,2.892153725226199,3.0537795535599206,12.096160523019462,28.961418115665335,17.553567197924643,3.4179711478737547,2.0872535140880353,1.8195035114822304,1.9745486125631118,15.736572234961143,22.148515409318215,7.720108733116847
43,43,3.5,39.0,2.7602938809673963,2.9309020154553895,12.820236711411727,34.56802991878682,24.219107035187857,5.560514813644089,3.408909522547072,2.8769183369543168,3.362365580802074,22.05016970594111,27.332525238311153,8.343193755611365
44,44,3.5,39.5,2.448184790536199,2.569270460828241,12.084135158802807,35.310739881540364,25.78713768325882,6.090135158831561,3.8141825909486426,3.276007565355648,3.7394615833803706,23.40819129524132,29.028317604072083,8.254424953169572
45,45,3.5,40.0,1.582848041750072,1.5485072269506628,8.523911796751655,27.493680367025668,19.23038653052268,4.270919852912119,2.864088418281893,2.445799752691943,2.5997951438357036,17.695864166418747,22.767064291505502,5.910559715979501
46,46,3.5,40.5,1.2514951003394386,1.1198042571180067,7.316166820521943,25.19717907990689,17.190338667479036,3.5662394527848327,2.5651683861254284,2.1597057045596406,2.055730965418704,16.302974800041824,21.110109239498996,5.346880811849966
47,47,3.5,41.0,0.928854324944086,0.7966785098608199,6.213831814640073,22.50434070836737,13.382103091568393,2.1926090447268027,1.6713822893903931,1.4143537538898205,1.305479124336741,14.597400273079536,19.472906980884574,4.743151470074375
48,48,3.5,41.5,0.7801500814887339,0.6467667938060934,5.737662440089677,22.40612882204441,13.289891795563179,1.6551383548972494,1.2499555269521785,1.0475274530148206,0.9678704909638151,13.834847523560214,19.345670845469073,4.421047743515701
49,49,3.5,42.0,0.5278381895718675,0.41294973412413954,4.37231425450367,18.44262466830922,11.343745563914428,1.3684047348888106,1.0346551628596072,0.8434368459301081,0.8055664887781857,11.401942330907536,15.99882831743948,3.3872427805696796
50,50,3.5,42.5,0.46226862692014176,0.3545804625984756,4.562446321901943,19.627041740863888,11.424503958799821,1.4469153556951302,1.0622301692524645,0.8459472141031296,0.8706676034127782,12.415052846937465,17.455226154058256,3.288583348512762
51,51,3.5,43.0,0.5785385877644724,0.3946086161065615,5.284735448813201,24.614752500607853,16.26823313937818,2.7205515204903348,1.9348361446159288,1.481243093866295,1.5750668005687039,17.77146153039293,23.94655931917249,4.2506541629996795
52,52,3.5,43.5,0.6645280346307403,0.4159035672021863,5.186537891002626,29.08140716015774,23.704612266878392,4.532094280061153,3.2278649464967497,2.440257917699964,2.551138962218074,23.767599000123283,28.299398365190928,4.710905387412977
53,53,3.5,44.0,0.6502009896822544,0.3625654391273428,4.259608201438489,28.034791695015667,26.633930468186787,5.398406627121561,3.9399654791374643,3.073110655271799,3.2185002786248518,25.093819406516072,25.914166298580632,4.353063839344733
54,54,3.5,44.5,0.6502416518329939,0.3641557551912093,3.4661400421653954,22.82656726160648,24.615083420965963,4.118749432146766,2.8477445462085003,2.362056576366871,2.972703946015741,21.723973560774287,21.519115147110707,4.347542068009536
55,55,3.5,45.0,0.6726650240003887,0.3662052608588269,2.9633179312387408,17.02433045770126,19.7426792280825,3.1532048798808923,1.9971359166297857,1.73011341193518,2.5344543826482964,17.262326442097677,17.848297293108736,4.517949181737277
56,56,3.5,45.5,1.0229661630102829,0.5681962528231234,3.561578040269497,16.784313653879703,19.522855729639645,3.6006490590602978,2.2090754553551784,1.9802838478549283,2.8862051272021483,18.42262115721,19.52140891495167,5.857252157973263
57,57,3.5,46.0,1.581642802125388,0.8741463092767564,4.440582450010791,18.74648063138563,24.759314278206432,5.04791839906684,2.707321758444036,2.4211706164866187,3.9091591734043334,22.363239337162785,22.73763141230948,7.751508317891544
58,58,3.5,46.5,1.6756393365870075,0.9028962567362496,3.8848630087473737,15.724414429333036,21.834454819963394,5.093361523829739,3.8235759860810714,3.2353030745253597,3.710604866260741,17.1994712842475,19.33394891748524,7.706042433380897
59,59,3.5,47.0,1.9981481097585567,0.9907367403756637,4.0897859154548915,12.916553608666371,17.73025493253607,4.869593046204089,4.711362516489643,4.119445123619425,3.6511039407785186,10.521185937116071,16.06972927608249,8.906015235904515
60,60,3.5,47.5,3.5964586305255986,1.5928757064564063,4.896927928322338,12.240401545850853,19.08292781643857,6.379083991969145,6.229728982276786,5.306253458132733,4.129614191264444,8.573483413162144,15.680902593964127,11.870614972198208
61,61,3.5,48.0,5.43196705622514,2.375965475489492,5.703469381382625,12.015027011787222,21.788695654734642,8.280265782970632,7.613009669527857,6.396411973921582,4.4720364942860735,8.17205101222525,16.032980078230857,15.187692439382113
62,62,4.0,33.0,2.893625532724052,5.3790825763278125,14.174819449179495,31.804985112420447,44.95152675985925,37.32976517672688,38.11620864272393,37.226804841746045,32.079094895798036,36.9625887150665,26.515599408315428,6.937979467948927
63,63,4.0,33.5,4.547106058472432,7.144161157817226,16.913515889936043,33.689919760927665,49.02302320384396,42.92428922225539,45.24968245285071,38.63767858606475,29.020783525377297,31.52135462160957,24.445216201584202,9.177137542196848
64,64,4.0,34.0,3.8254003059331003,5.621412706843672,12.68547117517867,22.79794234760337,32.09199935722822,30.410855625936804,35.431279906683926,28.648484939029316,18.559237587690777,17.75472986106239,15.159853017082824,7.17463834555785
65,65,4.0,34.5,1.729022059091305,2.154945085139648,5.5827475767508625,10.745660549877037,12.330433782033786,9.858955225582193,13.694053521043571,9.976002376313058,5.191642275539481,6.584599466119036,8.035264956977993,3.546953656515951
66,66,4.0,35.0,3.723957662983946,4.064315584388086,11.20210692849885,19.698721979970742,17.73193999633961,8.740787082808625,9.97574936422432,7.332436536317696,4.171929806193739,8.992112274389392,16.208412394548475,7.987503347777744
67,67,4.0,35.5,4.908558725086164,5.523907579072695,14.961657285446151,26.27778806517248,21.37970595538682,9.00822909489855,10.492000785162785,8.197463679266365,4.283639939431739,9.617749299182393,20.824989016424645,11.229121526115735
68,68,4.0,36.0,2.5315749164589096,2.8579374002363664,7.95412701600964,17.710797429256818,16.397262061280536,5.6543388718503325,5.588489650696463,3.7314767764845653,1.7603863159971458,4.509393339293714,12.09529011657368,6.3553810086632625
69,69,4.0,36.5,4.982628091704649,5.687521723448632,14.583223740913706,21.96489458436141,12.813651362106285,3.9811701205723042,3.868273497823499,2.7875743789749614,1.5808415883024431,6.118632604356071,15.376274617246024,9.89311408940104
70,70,4.0,37.0,3.2950162532260228,3.9066482105232407,10.877813454495971,17.282241153239,8.977343514258251,2.4013505989571375,2.3589946495970353,1.812470540810466,1.002861929834074,5.837382417927179,11.959033988873271,6.530408655147959
71,71,4.0,37.5,3.2807654880180297,4.172838549664257,12.439187663355359,21.80860156266826,10.400374319990036,2.150986321002156,2.08155077636575,1.614798458502877,0.9403732046100001,7.766407082110963,13.452709566314573,6.3623374526620085
72,72,4.0,38.0,3.521679966864897,4.612812624228866,15.148144185614713,30.563623343365187,17.397161201397857,3.557019628223941,2.579349731901964,2.05798288517982,1.8079477427730002,14.603922253743571,19.797809249521634,7.572193479477528
73,73,4.0,38.5,2.8566577701207763,3.818006775481171,13.926869498268454,32.04969072518704,22.90911443054536,5.723031987748401,3.677832852734536,2.9525142185121585,3.1728543519228523,19.990250808336427,21.22259307682829,7.044471292434123
74,74,4.0,39.0,2.5213942724884872,3.2603208885025765,13.216173189649856,34.23574417475556,26.78099800430286,7.255680564726878,4.621705876638143,3.730872436062446,4.193964489019185,23.81703162699821,24.333806444058627,7.334755613793336
75,75,4.0,39.5,2.257035853291516,2.602951650620389,12.038233500267086,33.24555901832259,24.665188083730467,5.709766937218104,3.482177562050893,2.8111416568698564,3.5044790703776667,23.990186532858466,26.060407428980852,7.435344485482727
76,76,4.0,40.0,1.7817767230637342,1.9579717080466,10.579602864401547,31.579620252246666,23.41888261147107,5.213499192705315,3.2932494253337503,2.6120714584461515,3.1773191059540005,22.723267406785713,24.561868483558403,6.548678199922582
77,77,4.0,40.5,1.4422689263635582,1.3909887908121858,8.604230269809136,28.083040711599,20.895458161983107,4.3276262354388475,2.9140819242980007,2.324446965094281,2.6031709953590743,21.518616570229,24.832388576168402,6.3105436769265975
78,78,4.0,41.0,0.9554670749630648,0.788514365610663,6.178610283423022,21.818622345561998,13.556039327246786,2.014806464817026,1.5963913048242142,1.3082173432770507,1.345076332170519,16.127641788550072,19.4103576770519,4.814713279155128
79,79,4.0,41.5,0.6745767297192975,0.532183112449257,5.088236449127627,19.54980015847326,11.745514002763535,1.3069489717110407,1.0017888615056072,0.8158073323794603,0.8360543707494453,13.638116560694357,16.61319198858621,3.8143504793473504
80,80,4.0,42.0,0.511970056647466,0.3934250925152727,4.942864131625396,20.471078593759373,12.010423658762571,1.1763050769756134,0.8769350410137499,0.6836343148983454,0.6229462972203346,12.95857677142132,15.885413423908403,3.225820510083909
81,81,4.0,42.5,0.4163531379350004,0.30827659054124906,4.836333523411871,20.95761583784452,12.245524478904072,1.2965293935247955,0.9610643752006427,0.7273862712939569,0.7023193711313347,13.57658162124607,16.39246636559617,2.9249128475271347
82,82,4.0,43.0,0.29944080108799337,0.20902960374933477,4.05223633827313,19.85908992800378,12.420458370753535,1.3934375920128625,1.1357326341873213,0.8474179742064393,0.8186779625330008,14.186119427682035,15.469194127993866,2.3808205681296073
83,83,4.0,43.5,0.3570587372541559,0.20660293631058446,3.6879326898179854,22.671356588799924,18.05135800615189,2.8519597606172864,2.2228320614431785,1.6567338436664751,1.632006455654074,19.01496081039268,18.52265083703104,2.6620411170897866
84,84,4.0,44.0,0.47372899897478926,0.24239484497652256,3.557577292041259,27.02109049449426,25.324841470055393,3.5770691236107433,2.6011383875105354,1.968308796945072,2.288391170792963,25.821848538306,22.434635303602676,3.256310698498317
85,85,4.0,44.5,0.454295440759649,0.22865630259558492,2.435369370482302,21.342462577832443,25.50198454897132,2.9885157481279183,1.8852018738620355,1.5243832273680575,2.353320427121926,22.580858239386572,17.89543282276762,3.1666251118914355
86,86,4.0,45.0,0.4852026512598602,0.2413711306700381,2.2518132623219778,15.488148382602075,19.283803524299643,2.200470793304424,1.2730408870126786,1.075989743154389,1.720313558694778,16.188192551331607,14.943718176139962,3.3351186510451627
87,87,4.0,45.5,0.6369832467889447,0.34771715335667863,2.7626997788041003,16.071791808838704,18.53194788852964,2.4186088530289966,1.4692835967922502,1.28311407670313,1.8814337844031854,16.89601714225975,16.06273339222933,3.955208756751687
88,88,4.0,46.0,0.9990415761146133,0.5370663622087484,3.1096437782767987,15.77514901167348,20.90093636525154,3.291655034219554,1.7533247099134999,1.545886883216439,2.581194404761778,18.593181214427858,17.137272081372565,5.035950099457063
89,89,4.0,46.5,1.353143517555705,0.7236508920792956,3.6594543347998565,15.787127097037146,21.747172244258323,3.7540338281764316,1.8911474999289644,1.6808992610517985,3.02979621034563,19.21389864289107,18.805850836535537,6.283947794161471
90,90,4.0,47.0,1.6208397842998594,0.8008056623293354,3.7404414745771937,13.89861075490711,19.255079027725003,3.5942498159221192,2.6331475613926787,2.402497080004317,2.9229238194925924,14.483002287712859,16.871071656185762,7.2266760024772765
91,91,4.0,47.5,2.244996535180282,1.082572893410742,4.2041168266969065,12.735416169619445,17.51966427153857,3.4314498151601858,3.08606405895125,2.919644710183993,2.8459724173192593,10.929299799332501,16.39834254606342,8.983478882185162
92,92,4.0,48.0,3.975706841105986,1.852825845132578,5.0856020862115825,11.906603375848963,18.32011857465964,4.86258723980974,4.2711078602225,3.908500196149281,3.0769313187203706,8.975086081472929,16.200421340519814,12.304735325271864
93,93,4.5,33.0,2.0832865509715166,3.96300646586246,10.783504790065539,25.038838493082963,39.04153371454725,33.366970095341635,32.6893335228125,30.089197639400357,27.176378917109112,32.94696711093207,21.807597598525017,5.295258369364304
94,94,4.5,33.5,3.0010866466478894,4.760776666106874,12.025870289046871,24.416042215973853,35.97592050667929,33.22385029886847,33.9097040339225,30.27904913654712,27.74342485945933,29.857544422443393,20.710437331842712,6.494716007694517
95,95,4.5,34.0,2.279803977853031,3.238981245471015,7.800699986365538,13.531059117315408,19.055750374366465,20.718584795928585,24.097563563258213,20.29620511994849,17.288443476315333,16.100090075222894,11.431272947037435,4.493591532638245
96,96,4.5,34.5,2.420374247798981,2.863463756377383,7.574820180164964,12.782911383609038,13.162283671581642,9.627186572412045,11.391176287064106,9.001834138720179,6.4690943460135175,9.164369703458071,11.258710285087547,5.167947802291757
97,97,4.5,35.0,4.903446461010672,5.37927332379082,14.585251396884857,23.824822284876518,20.611394425898105,9.576686965814943,9.045446860746285,7.4644498579421565,6.440863572836036,13.381960951408464,21.84034876262037,10.710437540425843
98,98,4.5,35.5,4.808091139289826,5.5629481072780855,14.607547468697842,25.401228163248145,19.808917690913965,9.45175887995119,12.416388192024856,10.119354094910358,5.368056637329925,10.551756146233572,20.756536152034275,11.260544571785378
99,99,4.5,36.0,1.6863672626272193,1.9937216322527334,5.789431070283993,12.954791943840185,10.743061139424892,3.549734986513381,3.5653289225897495,2.615566550583595,1.2559555546933319,3.8604571161532144,9.074579953916729,4.487308221049894
100,100,4.5,36.5,6.958337827007712,7.999448617397577,20.658775199496006,35.29878248027226,20.908522645657357,5.0496376548859105,4.144784670413892,2.9870167686251783,2.1982469088970364,12.250684485164427,24.70324253131167,14.340687906033585
101,101,4.5,37.0,2.974856604851974,3.8016796399763653,10.674571585336547,18.71854939448437,11.088040779836929,3.264763733567769,3.245284548051,2.380121441052229,1.4904849348154072,7.038073807864393,11.635900979413272,5.8509924152218655
102,102,4.5,37.5,2.9318753548976426,4.052843346478983,12.325313298762625,23.867057674395888,13.659466368166893,3.1608570125468773,2.9337100152243214,2.1888015472638847,1.5665522250737405,9.716085880210429,13.183414932399813,5.584459751930109
103,103,4.5,38.0,3.070330445687326,4.789202328781718,15.356706100967912,34.37146867855396,28.76837480512357,7.983978124618216,5.530331773573643,4.280120873307339,4.950942115710851,21.1803405337675,19.712189725507436,6.6383645596506105
104,104,4.5,38.5,2.405733756837044,3.9948797518307018,14.136190983538024,35.85655437583785,34.276674538346434,10.148464881934201,6.6276725235759635,5.1740487171909715,6.314764080960704,26.562897784342855,21.135765673895946,6.110944589623836
105,105,4.5,39.0,1.6404801027382057,2.3706696025664438,9.971927716508166,26.275675569661555,21.324399187540717,5.6810842416718215,3.676384132164929,2.894677388045576,3.2395354831767413,19.911127846215358,17.350951610430297,4.7686411248329055
106,106,4.5,39.5,1.4854165120028888,1.9207150275496074,9.772985313687338,27.64839733027889,20.965049688762036,4.657687326017918,2.8909206130787144,2.227857077892051,2.807248325527778,21.761965459322855,20.076812738101967,5.074022646731328
107,107,4.5,40.0,1.48986073411141,1.810831837371795,9.924412194963237,29.79093694144778,23.062518096549997,5.231702042223011,3.292425894889393,2.553629660517986,3.2161327789954814,23.733008879591253,21.44110386037052,5.358772455105665
108,108,4.5,40.5,1.3005647856348608,1.37449029048992,8.226558611899856,26.17379149665715,18.629821462769034,3.6676303677868027,2.52243219313975,2.004178062896871,2.443801156148,22.09097743811214,22.53340178858513,5.53976128494502
109,109,4.5,41.0,1.0834735255125014,0.9796433007684744,7.23916316218054,24.80728169708974,16.200772387442715,2.1774229981207065,1.6698737162058215,1.3576007134842807,1.7087780713762224,20.710106037534253,22.028043817197545,5.275811817031113
110,110,4.5,41.5,0.6308938356561634,0.4914713643567178,4.750351033386547,18.401410004824147,12.195243864689607,1.3699405618039406,1.0174053843466782,0.8335303449867983,0.9952140988630376,14.420069052280573,15.708380947691488,3.4569001123392495
111,111,4.5,42.0,0.4641884943867967,0.3520868372473817,4.700036512876296,19.50365915537689,12.168337626288142,1.1973606103921188,0.8879159540478214,0.6875314254802877,0.7318226760878158,13.774105391430215,15.03064469122881,2.8914213828402175
112,112,4.5,42.5,0.3492781723789794,0.25674683188558517,4.482403208801511,20.224854182599483,13.131123308406393,1.5159922421645726,1.2284661896592854,0.9063822547731654,0.7735617943811863,13.659624271662393,14.002027971203903,2.431385101833694
113,113,4.5,43.0,0.23245790664528218,0.15764425042624908,3.6989466210157196,19.126995408775077,13.305743179106893,1.6126762894709668,1.4026954070242499,1.0262722720458635,0.8896135242684454,14.268605570739965,13.079375821500632,1.8876681328860592
114,114,4.5,43.5,0.20229752844683122,0.1180165424729291,3.011102388541223,19.382541247893815,14.537233543075107,1.2995049394766172,1.209749660262964,0.8938581894423027,0.9303537621523709,16.436989436558285,13.712281897385278,1.8016726421410767
115,115,4.5,44.0,0.2992714322332751,0.15269248672636634,2.8464607541651437,23.327811144746036,21.698635436670713,1.8771260750449439,1.4183832074881069,1.0933129208814396,1.550731144037778,22.93010407233593,17.305024263184983,2.350731725149643
116,116,4.5,44.5,0.2869877574416206,0.12731197238956954,1.662479378475755,16.930240906245,21.426198345036926,2.0465403741366166,1.2213306874726784,0.95652484286277,1.7174872981973708,18.180301062466857,12.797943620850893,2.1556575491752343
117,117,4.5,45.0,0.3260001840479234,0.14301239587921796,1.7700143275870854,13.922932787444186,17.676434627381,1.6679327275857623,0.9291156017538573,0.7452877061791009,1.2511581857111853,14.547085398031072,12.313381026832975,2.3575220071647323
118,118,4.5,45.5,0.4505947645962683,0.23885196759042962,2.3004012438811143,16.060609218915072,19.845384807922283,2.097243729171115,1.236036964323393,1.0414607596653958,1.5507047486935928,17.284007362910465,14.372421085994201,2.9186452134375998
119,119,4.5,46.0,0.5563688239558465,0.29731462118382684,2.031046260568309,13.045016058920185,18.253092470055357,2.1056140016039775,1.2040992864991071,1.028953917173669,1.6169887851607407,15.218415863369716,12.387681134942268,2.995889204744661
120,120,4.5,46.5,0.8710056019177124,0.4576569456554677,2.517053965778597,12.71046059510548,18.246155288632178,2.42694747954684,1.2537267087509285,1.09005199847705,1.9583685113596667,15.270133441550001,13.627142255766989,4.095559392808388
121,121,4.5,47.0,1.384815089495388,0.735038890658906,3.5704034321309353,14.31673159922863,19.839000746362036,2.9386483416688103,1.431729656608036,1.3514758807976255,2.6195935094105187,17.838653590164824,16.80267148100498,5.997250027465413
122,122,4.5,47.5,2.0084851746923946,1.0164193135088668,4.033747730677266,13.154186356763296,18.104598141880714,2.7758923750056135,1.8845956943649287,1.868305803580036,2.5425846719859257,14.287399005236786,16.330195016707805,7.752666583386022
123,123,4.5,48.0,2.9780669967204583,1.5171790883737888,4.318470187913597,11.711282874894184,16.022859585025213,2.287011823867584,1.8192760317236785,1.7521248087433452,1.8367857335025926,10.457650962841786,16.00596535456405,9.73146074326086
